"","time","posX","posY","orientation","mac","signal","rawTime","angle","posXY"
"353",2006-02-11 14:14:46,0,0.05,130.5,"00:14:bf:b1:97:81",-61,1139692486388,135,"0-0.05"
"355",2006-02-11 14:14:46,0,0.05,130.5,"00:14:bf:3b:c7:c6",-63,1139692486388,135,"0-0.05"
"356",2006-02-11 14:14:46,0,0.05,130.5,"00:0f:a3:39:dd:cd",-62,1139692486388,135,"0-0.05"
"360",2006-02-11 14:14:46,0,0.05,130.5,"00:14:bf:b1:97:8a",-38,1139692486640,135,"0-0.05"
"361",2006-02-11 14:14:46,0,0.05,130.5,"00:14:bf:b1:97:8a",-38,1139692486640,135,"0-0.05"
"362",2006-02-11 14:14:46,0,0.05,130.5,"00:0f:a3:39:e1:c0",-52,1139692486640,135,"0-0.05"
"363",2006-02-11 14:14:46,0,0.05,130.5,"00:14:bf:b1:97:90",-57,1139692486640,135,"0-0.05"
"364",2006-02-11 14:14:46,0,0.05,130.5,"00:14:bf:b1:97:8d",-62,1139692486640,135,"0-0.05"
"365",2006-02-11 14:14:46,0,0.05,130.5,"00:14:bf:b1:97:81",-61,1139692486640,135,"0-0.05"
"366",2006-02-11 14:14:46,0,0.05,130.5,"00:0f:a3:39:dd:cd",-62,1139692486640,135,"0-0.05"
"367",2006-02-11 14:14:46,0,0.05,130.5,"00:14:bf:b1:97:81",-69,1139692486640,135,"0-0.05"
"372",2006-02-11 14:14:46,0,0.05,130.5,"00:14:bf:b1:97:8a",-38,1139692486892,135,"0-0.05"
"373",2006-02-11 14:14:46,0,0.05,130.5,"00:0f:a3:39:e1:c0",-53,1139692486892,135,"0-0.05"
"374",2006-02-11 14:14:46,0,0.05,130.5,"00:14:bf:b1:97:90",-56,1139692486892,135,"0-0.05"
"375",2006-02-11 14:14:46,0,0.05,130.5,"00:14:bf:3b:c7:c6",-63,1139692486892,135,"0-0.05"
"376",2006-02-11 14:14:46,0,0.05,130.5,"00:14:bf:b1:97:8d",-64,1139692486892,135,"0-0.05"
"377",2006-02-11 14:14:46,0,0.05,130.5,"00:14:bf:b1:97:81",-62,1139692486892,135,"0-0.05"
"379",2006-02-11 14:14:46,0,0.05,130.5,"00:0f:a3:39:dd:cd",-62,1139692486892,135,"0-0.05"
"381",2006-02-11 14:14:47,0,0.05,130.5,"00:14:bf:b1:97:90",-51,1139692487144,135,"0-0.05"
"382",2006-02-11 14:14:47,0,0.05,130.5,"00:0f:a3:39:e1:c0",-51,1139692487144,135,"0-0.05"
"383",2006-02-11 14:14:47,0,0.05,130.5,"00:14:bf:b1:97:81",-63,1139692487144,135,"0-0.05"
"385",2006-02-11 14:14:47,0,0.05,130.5,"00:0f:a3:39:dd:cd",-63,1139692487144,135,"0-0.05"
"387",2006-02-11 14:14:47,0,0.05,130.5,"00:14:bf:3b:c7:c6",-67,1139692487144,135,"0-0.05"
"389",2006-02-11 14:14:47,0,0.05,130.5,"00:14:bf:b1:97:8a",-38,1139692487396,135,"0-0.05"
"390",2006-02-11 14:14:47,0,0.05,130.5,"00:0f:a3:39:e1:c0",-52,1139692487396,135,"0-0.05"
"391",2006-02-11 14:14:47,0,0.05,130.5,"00:14:bf:b1:97:90",-52,1139692487396,135,"0-0.05"
"392",2006-02-11 14:14:47,0,0.05,130.5,"00:14:bf:b1:97:8d",-64,1139692487396,135,"0-0.05"
"394",2006-02-11 14:14:47,0,0.05,130.5,"00:0f:a3:39:dd:cd",-61,1139692487396,135,"0-0.05"
"396",2006-02-11 14:14:47,0,0.05,130.5,"00:14:bf:b1:97:81",-59,1139692487396,135,"0-0.05"
"399",2006-02-11 14:14:47,0,0.05,130.5,"00:14:bf:b1:97:8a",-40,1139692487652,135,"0-0.05"
"400",2006-02-11 14:14:47,0,0.05,130.5,"00:14:bf:b1:97:90",-52,1139692487652,135,"0-0.05"
"401",2006-02-11 14:14:47,0,0.05,130.5,"00:0f:a3:39:e1:c0",-51,1139692487652,135,"0-0.05"
"402",2006-02-11 14:14:47,0,0.05,130.5,"00:14:bf:3b:c7:c6",-62,1139692487652,135,"0-0.05"
"403",2006-02-11 14:14:47,0,0.05,130.5,"00:14:bf:b1:97:81",-62,1139692487652,135,"0-0.05"
"404",2006-02-11 14:14:47,0,0.05,130.5,"00:0f:a3:39:dd:cd",-61,1139692487652,135,"0-0.05"
"405",2006-02-11 14:14:47,0,0.05,130.5,"00:14:bf:b1:97:8d",-63,1139692487652,135,"0-0.05"
"408",2006-02-11 14:14:47,0,0.05,130.5,"00:14:bf:b1:97:8a",-38,1139692487904,135,"0-0.05"
"409",2006-02-11 14:14:47,0,0.05,130.5,"00:14:bf:b1:97:90",-50,1139692487904,135,"0-0.05"
"410",2006-02-11 14:14:47,0,0.05,130.5,"00:0f:a3:39:e1:c0",-52,1139692487904,135,"0-0.05"
"411",2006-02-11 14:14:47,0,0.05,130.5,"00:14:bf:b1:97:81",-62,1139692487904,135,"0-0.05"
"412",2006-02-11 14:14:47,0,0.05,130.5,"00:14:bf:b1:97:8d",-64,1139692487904,135,"0-0.05"
"413",2006-02-11 14:14:47,0,0.05,130.5,"00:0f:a3:39:dd:cd",-62,1139692487904,135,"0-0.05"
"414",2006-02-11 14:14:47,0,0.05,130.5,"00:14:bf:3b:c7:c6",-56,1139692487904,135,"0-0.05"
"419",2006-02-11 14:14:48,0,0.05,130.5,"00:14:bf:b1:97:8a",-39,1139692488156,135,"0-0.05"
"420",2006-02-11 14:14:48,0,0.05,130.5,"00:0f:a3:39:e1:c0",-51,1139692488156,135,"0-0.05"
"421",2006-02-11 14:14:48,0,0.05,130.5,"00:14:bf:b1:97:81",-57,1139692488156,135,"0-0.05"
"422",2006-02-11 14:14:48,0,0.05,130.5,"00:14:bf:3b:c7:c6",-60,1139692488156,135,"0-0.05"
"423",2006-02-11 14:14:48,0,0.05,130.5,"00:14:bf:b1:97:90",-58,1139692488156,135,"0-0.05"
"424",2006-02-11 14:14:48,0,0.05,130.5,"00:14:bf:b1:97:8d",-64,1139692488156,135,"0-0.05"
"426",2006-02-11 14:14:48,0,0.05,130.5,"00:0f:a3:39:dd:cd",-63,1139692488156,135,"0-0.05"
"429",2006-02-11 14:14:48,0,0.05,130.5,"00:14:bf:b1:97:8a",-40,1139692488408,135,"0-0.05"
"430",2006-02-11 14:14:48,0,0.05,130.5,"00:0f:a3:39:e1:c0",-52,1139692488408,135,"0-0.05"
"431",2006-02-11 14:14:48,0,0.05,130.5,"00:14:bf:b1:97:90",-57,1139692488408,135,"0-0.05"
"432",2006-02-11 14:14:48,0,0.05,130.5,"00:14:bf:b1:97:81",-61,1139692488408,135,"0-0.05"
"433",2006-02-11 14:14:48,0,0.05,130.5,"00:14:bf:3b:c7:c6",-65,1139692488408,135,"0-0.05"
"434",2006-02-11 14:14:48,0,0.05,130.5,"00:14:bf:3b:c7:c6",-68,1139692488408,135,"0-0.05"
"435",2006-02-11 14:14:48,0,0.05,130.5,"00:14:bf:b1:97:8d",-63,1139692488408,135,"0-0.05"
"436",2006-02-11 14:14:48,0,0.05,130.5,"00:0f:a3:39:dd:cd",-62,1139692488408,135,"0-0.05"
"441",2006-02-11 14:14:48,0,0.05,130.5,"00:14:bf:b1:97:8a",-39,1139692488660,135,"0-0.05"
"442",2006-02-11 14:14:48,0,0.05,130.5,"00:14:bf:b1:97:8a",-40,1139692488660,135,"0-0.05"
"443",2006-02-11 14:14:48,0,0.05,130.5,"00:0f:a3:39:e1:c0",-53,1139692488660,135,"0-0.05"
"444",2006-02-11 14:14:48,0,0.05,130.5,"00:14:bf:b1:97:90",-58,1139692488660,135,"0-0.05"
"445",2006-02-11 14:14:48,0,0.05,130.5,"00:14:bf:b1:97:8d",-64,1139692488660,135,"0-0.05"
"446",2006-02-11 14:14:48,0,0.05,130.5,"00:14:bf:3b:c7:c6",-68,1139692488660,135,"0-0.05"
"448",2006-02-11 14:14:48,0,0.05,130.5,"00:0f:a3:39:dd:cd",-63,1139692488660,135,"0-0.05"
"451",2006-02-11 14:14:48,0,0.05,130.5,"00:14:bf:b1:97:8a",-41,1139692488912,135,"0-0.05"
"452",2006-02-11 14:14:48,0,0.05,130.5,"00:0f:a3:39:e1:c0",-52,1139692488912,135,"0-0.05"
"453",2006-02-11 14:14:48,0,0.05,130.5,"00:14:bf:b1:97:90",-58,1139692488912,135,"0-0.05"
"454",2006-02-11 14:14:48,0,0.05,130.5,"00:14:bf:3b:c7:c6",-63,1139692488912,135,"0-0.05"
"456",2006-02-11 14:14:48,0,0.05,130.5,"00:0f:a3:39:dd:cd",-62,1139692488912,135,"0-0.05"
"460",2006-02-11 14:14:49,0,0.05,130.5,"00:0f:a3:39:e1:c0",-52,1139692489164,135,"0-0.05"
"461",2006-02-11 14:14:49,0,0.05,130.5,"00:14:bf:b1:97:8a",-39,1139692489164,135,"0-0.05"
"462",2006-02-11 14:14:49,0,0.05,130.5,"00:14:bf:b1:97:8d",-64,1139692489164,135,"0-0.05"
"463",2006-02-11 14:14:49,0,0.05,130.5,"00:14:bf:b1:97:90",-58,1139692489164,135,"0-0.05"
"465",2006-02-11 14:14:49,0,0.05,130.5,"00:0f:a3:39:dd:cd",-62,1139692489164,135,"0-0.05"
"466",2006-02-11 14:14:49,0,0.05,130.5,"00:14:bf:3b:c7:c6",-58,1139692489164,135,"0-0.05"
"469",2006-02-11 14:14:49,0,0.05,130.5,"00:14:bf:b1:97:8a",-38,1139692489416,135,"0-0.05"
"470",2006-02-11 14:14:49,0,0.05,130.5,"00:14:bf:b1:97:90",-46,1139692489416,135,"0-0.05"
"471",2006-02-11 14:14:49,0,0.05,130.5,"00:0f:a3:39:e1:c0",-52,1139692489416,135,"0-0.05"
"472",2006-02-11 14:14:49,0,0.05,130.5,"00:14:bf:3b:c7:c6",-63,1139692489416,135,"0-0.05"
"473",2006-02-11 14:14:49,0,0.05,130.5,"00:0f:a3:39:dd:cd",-61,1139692489416,135,"0-0.05"
"474",2006-02-11 14:14:49,0,0.05,130.5,"00:14:bf:b1:97:8d",-63,1139692489416,135,"0-0.05"
"475",2006-02-11 14:14:49,0,0.05,130.5,"00:14:bf:b1:97:81",-70,1139692489416,135,"0-0.05"
"480",2006-02-11 14:14:49,0,0.05,130.5,"00:14:bf:b1:97:8a",-39,1139692489668,135,"0-0.05"
"481",2006-02-11 14:14:49,0,0.05,130.5,"00:0f:a3:39:e1:c0",-51,1139692489668,135,"0-0.05"
"482",2006-02-11 14:14:49,0,0.05,130.5,"00:14:bf:b1:97:90",-52,1139692489668,135,"0-0.05"
"483",2006-02-11 14:14:49,0,0.05,130.5,"00:14:bf:b1:97:81",-58,1139692489668,135,"0-0.05"
"484",2006-02-11 14:14:49,0,0.05,130.5,"00:14:bf:b1:97:8d",-63,1139692489668,135,"0-0.05"
"485",2006-02-11 14:14:49,0,0.05,130.5,"00:14:bf:b1:97:8d",-63,1139692489668,135,"0-0.05"
"486",2006-02-11 14:14:49,0,0.05,130.5,"00:14:bf:3b:c7:c6",-63,1139692489668,135,"0-0.05"
"488",2006-02-11 14:14:49,0,0.05,130.5,"00:0f:a3:39:dd:cd",-62,1139692489668,135,"0-0.05"
"492",2006-02-11 14:14:49,0,0.05,130.5,"00:14:bf:b1:97:8a",-41,1139692489920,135,"0-0.05"
"493",2006-02-11 14:14:49,0,0.05,130.5,"00:0f:a3:39:e1:c0",-52,1139692489920,135,"0-0.05"
"494",2006-02-11 14:14:49,0,0.05,130.5,"00:14:bf:b1:97:8d",-63,1139692489920,135,"0-0.05"
"495",2006-02-11 14:14:49,0,0.05,130.5,"00:14:bf:b1:97:90",-57,1139692489920,135,"0-0.05"
"496",2006-02-11 14:14:49,0,0.05,130.5,"00:0f:a3:39:dd:cd",-62,1139692489920,135,"0-0.05"
"501",2006-02-11 14:14:50,0,0.05,130.5,"00:0f:a3:39:e1:c0",-51,1139692490172,135,"0-0.05"
"502",2006-02-11 14:14:50,0,0.05,130.5,"00:14:bf:b1:97:8a",-39,1139692490172,135,"0-0.05"
"503",2006-02-11 14:14:50,0,0.05,130.5,"00:14:bf:b1:97:81",-61,1139692490172,135,"0-0.05"
"504",2006-02-11 14:14:50,0,0.05,130.5,"00:14:bf:b1:97:8d",-63,1139692490172,135,"0-0.05"
"505",2006-02-11 14:14:50,0,0.05,130.5,"00:0f:a3:39:dd:cd",-62,1139692490172,135,"0-0.05"
"510",2006-02-11 14:14:50,0,0.05,130.5,"00:14:bf:b1:97:8a",-43,1139692490424,135,"0-0.05"
"511",2006-02-11 14:14:50,0,0.05,130.5,"00:14:bf:b1:97:90",-58,1139692490424,135,"0-0.05"
"512",2006-02-11 14:14:50,0,0.05,130.5,"00:0f:a3:39:e1:c0",-51,1139692490424,135,"0-0.05"
"513",2006-02-11 14:14:50,0,0.05,130.5,"00:14:bf:3b:c7:c6",-60,1139692490424,135,"0-0.05"
"514",2006-02-11 14:14:50,0,0.05,130.5,"00:14:bf:b1:97:81",-61,1139692490424,135,"0-0.05"
"516",2006-02-11 14:14:50,0,0.05,130.5,"00:0f:a3:39:dd:cd",-64,1139692490424,135,"0-0.05"
"519",2006-02-11 14:14:50,0,0.05,130.5,"00:14:bf:b1:97:8a",-43,1139692490676,135,"0-0.05"
"520",2006-02-11 14:14:50,0,0.05,130.5,"00:14:bf:b1:97:90",-56,1139692490676,135,"0-0.05"
"521",2006-02-11 14:14:50,0,0.05,130.5,"00:0f:a3:39:e1:c0",-52,1139692490676,135,"0-0.05"
"522",2006-02-11 14:14:50,0,0.05,130.5,"00:14:bf:3b:c7:c6",-60,1139692490676,135,"0-0.05"
"523",2006-02-11 14:14:50,0,0.05,130.5,"00:14:bf:b1:97:81",-60,1139692490676,135,"0-0.05"
"524",2006-02-11 14:14:50,0,0.05,130.5,"00:14:bf:b1:97:8d",-63,1139692490676,135,"0-0.05"
"526",2006-02-11 14:14:50,0,0.05,130.5,"00:0f:a3:39:dd:cd",-61,1139692490676,135,"0-0.05"
"530",2006-02-11 14:14:50,0,0.05,130.5,"00:14:bf:b1:97:8a",-38,1139692490928,135,"0-0.05"
"531",2006-02-11 14:14:50,0,0.05,130.5,"00:14:bf:b1:97:8a",-38,1139692490928,135,"0-0.05"
"532",2006-02-11 14:14:50,0,0.05,130.5,"00:14:bf:b1:97:90",-51,1139692490928,135,"0-0.05"
"533",2006-02-11 14:14:50,0,0.05,130.5,"00:0f:a3:39:e1:c0",-53,1139692490928,135,"0-0.05"
"534",2006-02-11 14:14:50,0,0.05,130.5,"00:14:bf:b1:97:8d",-64,1139692490928,135,"0-0.05"
"535",2006-02-11 14:14:50,0,0.05,130.5,"00:14:bf:3b:c7:c6",-63,1139692490928,135,"0-0.05"
"538",2006-02-11 14:14:50,0,0.05,130.5,"00:0f:a3:39:dd:cd",-66,1139692490928,135,"0-0.05"
"542",2006-02-11 14:14:51,0,0.05,130.5,"00:14:bf:b1:97:90",-57,1139692491180,135,"0-0.05"
"543",2006-02-11 14:14:51,0,0.05,130.5,"00:14:bf:b1:97:8d",-63,1139692491180,135,"0-0.05"
"544",2006-02-11 14:14:51,0,0.05,130.5,"00:0f:a3:39:e1:c0",-53,1139692491180,135,"0-0.05"
"545",2006-02-11 14:14:51,0,0.05,130.5,"00:14:bf:b1:97:81",-62,1139692491180,135,"0-0.05"
"546",2006-02-11 14:14:51,0,0.05,130.5,"00:0f:a3:39:dd:cd",-64,1139692491180,135,"0-0.05"
"547",2006-02-11 14:14:51,0,0.05,130.5,"00:14:bf:3b:c7:c6",-63,1139692491180,135,"0-0.05"
"552",2006-02-11 14:14:51,0,0.05,130.5,"00:14:bf:b1:97:8a",-38,1139692491432,135,"0-0.05"
"553",2006-02-11 14:14:51,0,0.05,130.5,"00:0f:a3:39:e1:c0",-51,1139692491432,135,"0-0.05"
"554",2006-02-11 14:14:51,0,0.05,130.5,"00:14:bf:b1:97:90",-50,1139692491432,135,"0-0.05"
"555",2006-02-11 14:14:51,0,0.05,130.5,"00:14:bf:3b:c7:c6",-62,1139692491432,135,"0-0.05"
"556",2006-02-11 14:14:51,0,0.05,130.5,"00:14:bf:b1:97:8d",-64,1139692491432,135,"0-0.05"
"558",2006-02-11 14:14:51,0,0.05,130.5,"00:14:bf:b1:97:81",-62,1139692491432,135,"0-0.05"
"559",2006-02-11 14:14:51,0,0.05,130.5,"00:0f:a3:39:dd:cd",-61,1139692491432,135,"0-0.05"
"562",2006-02-11 14:14:51,0,0.05,130.5,"00:0f:a3:39:e1:c0",-53,1139692491684,135,"0-0.05"
"563",2006-02-11 14:14:51,0,0.05,130.5,"00:14:bf:b1:97:8a",-38,1139692491684,135,"0-0.05"
"564",2006-02-11 14:14:51,0,0.05,130.5,"00:14:bf:b1:97:81",-60,1139692491684,135,"0-0.05"
"565",2006-02-11 14:14:51,0,0.05,130.5,"00:14:bf:3b:c7:c6",-63,1139692491684,135,"0-0.05"
"566",2006-02-11 14:14:51,0,0.05,130.5,"00:14:bf:b1:97:90",-57,1139692491684,135,"0-0.05"
"567",2006-02-11 14:14:51,0,0.05,130.5,"00:14:bf:b1:97:8d",-64,1139692491684,135,"0-0.05"
"569",2006-02-11 14:14:51,0,0.05,130.5,"00:0f:a3:39:dd:cd",-62,1139692491684,135,"0-0.05"
"573",2006-02-11 14:14:51,0,0.05,130.5,"00:14:bf:b1:97:90",-58,1139692491936,135,"0-0.05"
"574",2006-02-11 14:14:51,0,0.05,130.5,"00:0f:a3:39:e1:c0",-51,1139692491936,135,"0-0.05"
"575",2006-02-11 14:14:51,0,0.05,130.5,"00:14:bf:b1:97:81",-59,1139692491936,135,"0-0.05"
"576",2006-02-11 14:14:51,0,0.05,130.5,"00:14:bf:b1:97:8a",-40,1139692491936,135,"0-0.05"
"577",2006-02-11 14:14:51,0,0.05,130.5,"00:14:bf:b1:97:8d",-64,1139692491936,135,"0-0.05"
"578",2006-02-11 14:14:51,0,0.05,130.5,"00:14:bf:3b:c7:c6",-69,1139692491936,135,"0-0.05"
"580",2006-02-11 14:14:51,0,0.05,130.5,"00:0f:a3:39:dd:cd",-63,1139692491936,135,"0-0.05"
"584",2006-02-11 14:14:52,0,0.05,130.5,"00:14:bf:b1:97:8a",-39,1139692492188,135,"0-0.05"
"585",2006-02-11 14:14:52,0,0.05,130.5,"00:14:bf:b1:97:8a",-40,1139692492188,135,"0-0.05"
"586",2006-02-11 14:14:52,0,0.05,130.5,"00:0f:a3:39:e1:c0",-52,1139692492188,135,"0-0.05"
"587",2006-02-11 14:14:52,0,0.05,130.5,"00:14:bf:b1:97:8d",-63,1139692492188,135,"0-0.05"
"588",2006-02-11 14:14:52,0,0.05,130.5,"00:14:bf:3b:c7:c6",-63,1139692492188,135,"0-0.05"
"589",2006-02-11 14:14:52,0,0.05,130.5,"00:14:bf:b1:97:81",-62,1139692492188,135,"0-0.05"
"590",2006-02-11 14:14:52,0,0.05,130.5,"00:0f:a3:39:dd:cd",-62,1139692492188,135,"0-0.05"
"593",2006-02-11 14:14:52,0,0.05,130.5,"00:14:bf:b1:97:8a",-39,1139692492440,135,"0-0.05"
"594",2006-02-11 14:14:52,0,0.05,130.5,"00:14:bf:b1:97:8a",-40,1139692492440,135,"0-0.05"
"595",2006-02-11 14:14:52,0,0.05,130.5,"00:0f:a3:39:e1:c0",-53,1139692492440,135,"0-0.05"
"596",2006-02-11 14:14:52,0,0.05,130.5,"00:14:bf:3b:c7:c6",-67,1139692492440,135,"0-0.05"
"597",2006-02-11 14:14:52,0,0.05,130.5,"00:14:bf:b1:97:8d",-63,1139692492440,135,"0-0.05"
"598",2006-02-11 14:14:52,0,0.05,130.5,"00:14:bf:b1:97:81",-69,1139692492440,135,"0-0.05"
"600",2006-02-11 14:14:52,0,0.05,130.5,"00:14:bf:b1:97:90",-51,1139692492440,135,"0-0.05"
"602",2006-02-11 14:14:52,0,0.05,130.5,"00:0f:a3:39:dd:cd",-63,1139692492440,135,"0-0.05"
"603",2006-02-11 14:14:52,0,0.05,130.5,"00:14:bf:b1:97:8a",-40,1139692492692,135,"0-0.05"
"604",2006-02-11 14:14:52,0,0.05,130.5,"00:0f:a3:39:e1:c0",-51,1139692492692,135,"0-0.05"
"605",2006-02-11 14:14:52,0,0.05,130.5,"00:14:bf:b1:97:90",-57,1139692492692,135,"0-0.05"
"606",2006-02-11 14:14:52,0,0.05,130.5,"00:14:bf:b1:97:8d",-62,1139692492692,135,"0-0.05"
"607",2006-02-11 14:14:52,0,0.05,130.5,"00:14:bf:3b:c7:c6",-63,1139692492692,135,"0-0.05"
"608",2006-02-11 14:14:52,0,0.05,130.5,"00:14:bf:b1:97:81",-62,1139692492692,135,"0-0.05"
"609",2006-02-11 14:14:52,0,0.05,130.5,"00:0f:a3:39:dd:cd",-63,1139692492692,135,"0-0.05"
"614",2006-02-11 14:14:52,0,0.05,130.5,"00:14:bf:b1:97:90",-51,1139692492944,135,"0-0.05"
"615",2006-02-11 14:14:52,0,0.05,130.5,"00:14:bf:b1:97:8a",-41,1139692492944,135,"0-0.05"
"616",2006-02-11 14:14:52,0,0.05,130.5,"00:0f:a3:39:e1:c0",-54,1139692492944,135,"0-0.05"
"617",2006-02-11 14:14:52,0,0.05,130.5,"00:14:bf:b1:97:81",-59,1139692492944,135,"0-0.05"
"618",2006-02-11 14:14:52,0,0.05,130.5,"00:14:bf:b1:97:8d",-62,1139692492944,135,"0-0.05"
"619",2006-02-11 14:14:52,0,0.05,130.5,"00:14:bf:3b:c7:c6",-69,1139692492944,135,"0-0.05"
"620",2006-02-11 14:14:52,0,0.05,130.5,"00:0f:a3:39:dd:cd",-62,1139692492944,135,"0-0.05"
"624",2006-02-11 14:14:53,0,0.05,130.5,"00:14:bf:b1:97:8a",-38,1139692493196,135,"0-0.05"
"625",2006-02-11 14:14:53,0,0.05,130.5,"00:14:bf:b1:97:90",-56,1139692493196,135,"0-0.05"
"626",2006-02-11 14:14:53,0,0.05,130.5,"00:0f:a3:39:e1:c0",-53,1139692493196,135,"0-0.05"
"627",2006-02-11 14:14:53,0,0.05,130.5,"00:14:bf:b1:97:8d",-63,1139692493196,135,"0-0.05"
"628",2006-02-11 14:14:53,0,0.05,130.5,"00:14:bf:b1:97:81",-62,1139692493196,135,"0-0.05"
"629",2006-02-11 14:14:53,0,0.05,130.5,"00:14:bf:3b:c7:c6",-60,1139692493196,135,"0-0.05"
"631",2006-02-11 14:14:53,0,0.05,130.5,"00:0f:a3:39:dd:cd",-62,1139692493196,135,"0-0.05"
"636",2006-02-11 14:14:53,0,0.05,130.5,"00:14:bf:b1:97:8a",-38,1139692493448,135,"0-0.05"
"637",2006-02-11 14:14:53,0,0.05,130.5,"00:0f:a3:39:e1:c0",-54,1139692493448,135,"0-0.05"
"638",2006-02-11 14:14:53,0,0.05,130.5,"00:14:bf:b1:97:90",-58,1139692493448,135,"0-0.05"
"639",2006-02-11 14:14:53,0,0.05,130.5,"00:14:bf:b1:97:8d",-63,1139692493448,135,"0-0.05"
"640",2006-02-11 14:14:53,0,0.05,130.5,"00:14:bf:3b:c7:c6",-62,1139692493448,135,"0-0.05"
"641",2006-02-11 14:14:53,0,0.05,130.5,"00:14:bf:b1:97:81",-70,1139692493448,135,"0-0.05"
"642",2006-02-11 14:14:53,0,0.05,130.5,"00:0f:a3:39:dd:cd",-62,1139692493448,135,"0-0.05"
"646",2006-02-11 14:14:53,0,0.05,130.5,"00:0f:a3:39:e1:c0",-54,1139692493700,135,"0-0.05"
"647",2006-02-11 14:14:53,0,0.05,130.5,"00:14:bf:b1:97:8a",-41,1139692493700,135,"0-0.05"
"648",2006-02-11 14:14:53,0,0.05,130.5,"00:14:bf:b1:97:90",-57,1139692493700,135,"0-0.05"
"649",2006-02-11 14:14:53,0,0.05,130.5,"00:14:bf:3b:c7:c6",-63,1139692493700,135,"0-0.05"
"650",2006-02-11 14:14:53,0,0.05,130.5,"00:14:bf:b1:97:81",-61,1139692493700,135,"0-0.05"
"651",2006-02-11 14:14:53,0,0.05,130.5,"00:14:bf:b1:97:8d",-64,1139692493700,135,"0-0.05"
"652",2006-02-11 14:14:53,0,0.05,130.5,"00:0f:a3:39:dd:cd",-63,1139692493700,135,"0-0.05"
"657",2006-02-11 14:14:53,0,0.05,130.5,"00:14:bf:b1:97:8a",-41,1139692493952,135,"0-0.05"
"658",2006-02-11 14:14:53,0,0.05,130.5,"00:14:bf:b1:97:90",-57,1139692493952,135,"0-0.05"
"659",2006-02-11 14:14:53,0,0.05,130.5,"00:0f:a3:39:e1:c0",-54,1139692493952,135,"0-0.05"
"660",2006-02-11 14:14:53,0,0.05,130.5,"00:14:bf:3b:c7:c6",-63,1139692493952,135,"0-0.05"
"661",2006-02-11 14:14:53,0,0.05,130.5,"00:14:bf:b1:97:8d",-63,1139692493952,135,"0-0.05"
"663",2006-02-11 14:14:53,0,0.05,130.5,"00:0f:a3:39:dd:cd",-62,1139692493952,135,"0-0.05"
"665",2006-02-11 14:14:54,0,0.05,130.5,"00:14:bf:b1:97:8a",-40,1139692494204,135,"0-0.05"
"666",2006-02-11 14:14:54,0,0.05,130.5,"00:14:bf:b1:97:8a",-40,1139692494204,135,"0-0.05"
"667",2006-02-11 14:14:54,0,0.05,130.5,"00:0f:a3:39:e1:c0",-53,1139692494204,135,"0-0.05"
"668",2006-02-11 14:14:54,0,0.05,130.5,"00:14:bf:3b:c7:c6",-63,1139692494204,135,"0-0.05"
"669",2006-02-11 14:14:54,0,0.05,130.5,"00:14:bf:b1:97:8d",-63,1139692494204,135,"0-0.05"
"671",2006-02-11 14:14:54,0,0.05,130.5,"00:0f:a3:39:dd:cd",-62,1139692494204,135,"0-0.05"
"674",2006-02-11 14:14:54,0,0.05,130.5,"00:14:bf:b1:97:8a",-40,1139692494456,135,"0-0.05"
"675",2006-02-11 14:14:54,0,0.05,130.5,"00:0f:a3:39:e1:c0",-54,1139692494456,135,"0-0.05"
"676",2006-02-11 14:14:54,0,0.05,130.5,"00:14:bf:3b:c7:c6",-59,1139692494456,135,"0-0.05"
"677",2006-02-11 14:14:54,0,0.05,130.5,"00:14:bf:b1:97:90",-57,1139692494456,135,"0-0.05"
"678",2006-02-11 14:14:54,0,0.05,130.5,"00:14:bf:b1:97:81",-63,1139692494456,135,"0-0.05"
"679",2006-02-11 14:14:54,0,0.05,130.5,"00:14:bf:b1:97:8d",-64,1139692494456,135,"0-0.05"
"681",2006-02-11 14:14:54,0,0.05,130.5,"00:0f:a3:39:dd:cd",-61,1139692494456,135,"0-0.05"
"685",2006-02-11 14:14:54,0,0.05,130.5,"00:14:bf:b1:97:8a",-41,1139692494708,135,"0-0.05"
"686",2006-02-11 14:14:54,0,0.05,130.5,"00:14:bf:b1:97:8a",-41,1139692494708,135,"0-0.05"
"687",2006-02-11 14:14:54,0,0.05,130.5,"00:0f:a3:39:e1:c0",-51,1139692494708,135,"0-0.05"
"688",2006-02-11 14:14:54,0,0.05,130.5,"00:0f:a3:39:dd:cd",-63,1139692494708,135,"0-0.05"
"689",2006-02-11 14:14:54,0,0.05,130.5,"00:14:bf:3b:c7:c6",-62,1139692494708,135,"0-0.05"
"690",2006-02-11 14:14:54,0,0.05,130.5,"00:14:bf:b1:97:8d",-64,1139692494708,135,"0-0.05"
"693",2006-02-11 14:14:54,0,0.05,130.5,"00:14:bf:b1:97:81",-59,1139692494708,135,"0-0.05"
"695",2006-02-11 14:14:54,0,0.05,130.5,"00:14:bf:b1:97:8a",-41,1139692494960,135,"0-0.05"
"696",2006-02-11 14:14:54,0,0.05,130.5,"00:14:bf:b1:97:90",-46,1139692494960,135,"0-0.05"
"697",2006-02-11 14:14:54,0,0.05,130.5,"00:0f:a3:39:e1:c0",-52,1139692494960,135,"0-0.05"
"698",2006-02-11 14:14:54,0,0.05,130.5,"00:14:bf:3b:c7:c6",-61,1139692494960,135,"0-0.05"
